memberNumber,purchaseDate,itemName,Frequency
1706,2016-08-14,light bulbs,1
3872,2016-11-23,bottled water,1
1444,2016-10-14,brown bread,1
4753,2016-11-08,sugar,1
4580,2016-11-29,specialty cheese,1
2516,2016-04-03,newspapers,1
2415,2016-08-08,bottled beer,1
3925,2016-03-25,curd,1
4996,2016-11-24,soda,1
4569,2016-07-27,butter milk,1
3509,2016-04-11,specialty chocolate,1
2252,2016-10-08,bottled water,1
1634,2016-02-09,pet care,1
4112,2016-04-27,rolls/buns,1
4042,2016-08-08,beverages,1
4473,2016-06-26,packaged fruit/vegetables,1
3878,2016-04-30,sweet spreads,1
2266,2016-09-30,soft cheese,1
3304,2016-11-30,whipped/sour cream,1
3757,2016-02-04,pet care,1
3440,2016-12-21,male cosmetics,1
4328,2016-02-04,shopping bags,1
3737,2016-12-06,shopping bags,1
3948,2016-06-15,cleaner,1
3682,2016-03-05,chocolate,1
2827,2016-10-31,newspapers,1
2650,2016-10-05,white wine,1
1360,2016-12-16,soda,1
3679,2016-12-23,domestic eggs,1
4137,2016-03-07,shopping bags,1
4235,2016-12-19,nut snack,1
3193,2016-01-31,oil,1
1332,2016-12-02,mayonnaise,1
4821,2016-11-28,shopping bags,1
1837,2016-07-09,fruit/vegetable juice,1
3665,2016-09-23,shopping bags,1
2659,2016-05-08,shopping bags,1
1322,2016-01-09,shopping bags,1
1599,2016-05-29,shopping bags,1
2933,2016-04-06,sweet spreads,1
3963,2016-02-21,red/blush wine,1
4178,2016-06-03,chewing gum,1
1052,2016-10-27,detergent,1
4693,2016-08-18,other vegetables,1
1329,2016-02-02,dishes,1
3128,2016-06-13,whipped/sour cream,1
1175,2016-06-30,butter,1
2211,2016-03-31,meat spreads,1
2093,2016-06-12,bottled beer,1
4284,2016-10-14,pastry,1
4449,2016-03-30,fruit/vegetable juice,1
4269,2016-04-01,whipped/sour cream,1
1962,2016-04-05,rolls/buns,1
2250,2016-10-04,soft cheese,1
1743,2016-11-13,pastry,1
1583,2016-07-28,honey,1
4295,2016-10-26,bottled water,1
1183,2016-06-29,spread cheese,1
2729,2016-03-21,candy,1
4035,2016-08-03,packaged fruit/vegetables,1
1608,2016-08-06,canned beer,1
1793,2016-07-03,chocolate,1
2210,2016-07-09,fruit/vegetable juice,1
1885,2016-07-03,soda,1
1078,2016-10-28,coffee,1
1016,2016-09-30,mayonnaise,1
3077,2016-05-29,butter,1
3551,2016-05-01,cereals,1
1158,2016-10-17,rolls/buns,1
2443,2016-06-20,waffles,1
1395,2016-01-15,fruit/vegetable juice,1
2454,2016-11-10,fruit/vegetable juice,1
3472,2016-04-30,misc. beverages,1
3547,2016-11-28,whole milk,1
1038,2016-02-21,fruit/vegetable juice,1
3915,2016-09-11,soda,1
2719,2016-04-19,sugar,1
2234,2016-12-23,sugar,1
1565,2016-12-14,cat food,1
1328,2016-03-24,butter,1
3398,2016-01-18,chocolate,1
3687,2016-02-12,soda,1
1572,2016-05-23,specialty bar,1
3434,2016-06-10,soda,1
3438,2016-12-27,cling film/bags,1
1140,2016-05-01,waffles,1
1051,2016-10-12,female sanitary products,1
3071,2016-03-26,pastry,1
3872,2016-03-28,dental care,1
4215,2016-06-30,misc. beverages,1
3806,2016-03-15,soft cheese,1
1869,2016-05-16,brown bread,1
1668,2016-05-05,frozen meals,1
1163,2016-12-14,bottled water,1
1664,2015-10-01,soda,1
3942,2015-12-16,cling film/bags,1
2638,2015-10-10,mayonnaise,1
4735,2015-10-10,frozen fish,1
3745,2015-12-09,other vegetables,1
1817,2015-11-15,canned vegetables,1
2864,2015-10-16,fruit/vegetable juice,1
1748,2015-08-14,pasta,1
3360,2015-08-30,whipped/sour cream,1
1849,2015-10-06,shopping bags,1
3438,2015-06-11,margarine,1
4594,2015-05-28,tea,1
1632,2015-02-16,soda,1
4297,2015-08-29,other vegetables,1
4539,2015-04-14,fruit/vegetable juice,1
4762,2015-06-25,yogurt,1
4153,2015-02-14,flour,1
1500,2015-06-20,soups,1
1895,2015-07-22,onions,1
1466,2015-02-03,brown bread,1
2233,2015-04-24,domestic eggs,1
3057,2015-01-28,soda,1
3308,2015-08-21,brown bread,1
3241,2015-01-08,brown bread,1
1947,2015-02-27,margarine,1
2589,2015-10-04,artif. sweetener,1
3127,2015-02-25,bottled beer,1
2138,2015-05-13,canned beer,1
2495,2015-01-31,snack products,1
3590,2015-03-29,meat spreads,1
4037,2015-05-05,oil,1
4968,2015-03-04,margarine,1
1612,2015-10-08,oil,1
4741,2015-12-10,chewing gum,1
2899,2015-01-08,soda,1
4206,2015-09-18,rolls/buns,1
3705,2015-08-17,yogurt,1
2832,2015-07-29,domestic eggs,1
4054,2015-10-05,napkins,1
1595,2015-07-17,whole milk,1
4821,2015-09-02,domestic eggs,1
1336,2015-01-23,napkins,1
2446,2015-01-19,whipped/sour cream,1
1033,2015-04-21,rolls/buns,1
1447,2015-06-05,fruit/vegetable juice,1
1185,2015-08-14,frozen meals,1
1410,2015-01-06,rum,1
4588,2015-07-28,whipped/sour cream,1
2732,2015-01-31,brown bread,1
1473,2015-10-10,long life bakery product,1
2029,2015-10-21,dish cleaner,1
2799,2015-07-31,pot plants,1
4579,2015-01-19,yogurt,1
1041,2015-06-13,candy,1
1877,2015-09-30,whole milk,1
4191,2015-03-14,cat food,1
3649,2015-11-07,chocolate,1
2706,2015-02-24,liquor,1
3821,2015-02-26,yogurt,1
3917,2015-02-14,soda,1
4464,2015-07-27,rolls/buns,1
1935,2015-06-30,processed cheese,1
1783,2015-07-22,white bread,1
3817,2015-08-23,domestic eggs,1
4162,2015-04-15,napkins,1
1653,2015-07-18,frozen meals,1
1686,2015-04-12,candles,1
2549,2015-09-05,soda,1
1380,2015-04-22,cat food,1
3315,2015-12-27,yogurt,1
4931,2015-02-23,salty snack,1
4849,2015-04-14,sliced cheese,1
2984,2015-07-07,soda,1
1262,2015-07-12,sugar,1
2561,2015-11-27,flour,1
2755,2015-01-02,whole milk,1
1747,2015-01-07,frozen vegetables,1
1913,2015-08-31,soap,1
3090,2015-10-03,pasta,1
4369,2015-10-27,whole milk,1
4872,2015-10-20,margarine,1
3918,2015-05-04,specialty cheese,1
1758,2015-09-21,whipped/sour cream,1
2328,2015-01-22,candy,1
3570,2015-06-05,butter,1
4753,2015-10-11,frozen potato products,1
1815,2015-12-04,pastry,1
4372,2015-09-11,dessert,1
1287,2015-07-08,frozen meals,1
4938,2015-01-05,UHT-milk,1
4164,2015-09-08,dessert,1
4410,2015-05-24,onions,1
2609,2015-06-04,semi-finished bread,1
2293,2015-03-31,napkins,1
4049,2015-07-06,beverages,1
2240,2015-10-02,sugar,1
3197,2015-03-01,margarine,1
1223,2015-09-05,UHT-milk,1
2186,2015-04-12,whipped/sour cream,1
4137,2015-12-15,oil,1
3284,2015-03-25,pot plants,1
3190,2015-04-13,bottled beer,1
3059,2015-06-15,frozen vegetables,1
2441,2015-08-28,hard cheese,1
3645,2015-08-22,sugar,1
2246,2015-01-21,newspapers,1
4431,2015-06-12,soda,1
3047,2015-08-16,condensed milk,1
1866,2015-08-29,yogurt,1
3138,2015-10-13,margarine,1
2078,2015-05-14,cream cheese,1
3142,2015-05-06,soda,1
4262,2015-06-03,whipped/sour cream,1
4872,2015-02-13,domestic eggs,1
1985,2015-05-18,dessert,1
2458,2015-11-20,cat food,1
2540,2015-01-29,cling film/bags,1
3194,2015-07-26,pastry,1
3071,2015-04-18,specialty bar,1
4181,2015-09-07,rolls/buns,1
2033,2015-11-29,whole milk,1
3306,2015-12-11,canned beer,1
1658,2015-08-09,female sanitary products,1
3884,2015-10-12,butter,1
1215,2015-07-30,shopping bags,1
2477,2015-09-30,rolls/buns,1
3971,2015-02-04,whole milk,1
3644,2015-02-20,candles,1
3370,2015-11-24,soda,1
3295,2015-06-07,chocolate marshmallow,1
4325,2015-12-11,oil,1
3089,2015-10-27,hygiene articles,1
4758,2015-04-01,white bread,1
3748,2015-02-16,brown bread,1
1249,2015-10-11,bottled beer,1
4056,2015-06-16,yogurt,1
4673,2015-06-23,flour,1
4589,2015-01-24,yogurt,1
1995,2015-11-04,white bread,1
2663,2015-03-30,packaged fruit/vegetables,1
4713,2015-06-27,newspapers,1
3353,2015-01-24,sparkling wine,1
1043,2015-06-16,chocolate marshmallow,1
3227,2015-03-01,seasonal products,1
3210,2015-12-21,hard cheese,1
4696,2015-09-08,whole milk,1
4573,2015-03-24,soda,1
4409,2015-05-06,kitchen towels,1
2994,2015-07-12,long life bakery product,1
4233,2015-01-18,packaged fruit/vegetables,1
2353,2015-01-18,cereals,1
4561,2015-02-25,fruit/vegetable juice,1
1182,2015-11-16,canned fish,1
1223,2015-11-18,yogurt,1
3837,2015-12-01,hard cheese,1
1268,2015-01-30,brown bread,1
1649,2015-11-24,newspapers,1
1113,2015-01-07,newspapers,1
3248,2015-10-25,other vegetables,1
3803,2015-06-17,rolls/buns,1
2389,2015-10-13,whole milk,1
4266,2015-11-29,frozen vegetables,1
2719,2015-02-16,hygiene articles,1
1679,2015-08-19,whipped/sour cream,1
3861,2015-03-18,root vegetables,1
3402,2015-12-26,bottled water,1
3559,2015-11-12,napkins,1
4958,2015-05-10,specialty chocolate,1
4780,2015-03-09,candy,1
4162,2015-02-16,margarine,1
3813,2015-12-25,rolls/buns,1
4624,2015-04-22,pot plants,1
2004,2015-09-14,pastry,1
3978,2015-09-06,mustard,1
4124,2015-07-27,domestic eggs,1
4280,2015-03-01,specialty chocolate,1
3279,2015-11-26,candy,1
4649,2015-09-10,waffles,1
2293,2015-08-26,house keeping products,1
3030,2015-05-02,dish cleaner,1
4856,2015-07-08,sugar,1
3917,2015-05-30,detergent,1
1486,2015-11-30,oil,1
2334,2015-03-02,soda,1
2097,2015-03-14,dog food,1
4169,2015-04-04,napkins,1
4821,2015-04-20,yogurt,1
1487,2015-04-09,fruit/vegetable juice,1
3308,2015-04-12,chewing gum,1
2611,2015-04-26,packaged fruit/vegetables,1
3203,2015-03-04,other vegetables,1
4166,2015-12-07,whole milk,1
1010,2015-03-05,UHT-milk,1
4890,2015-11-30,sugar,1
3763,2015-02-04,bottled water,1
1867,2015-02-22,sliced cheese,1
1532,2015-10-11,yogurt,1
2923,2015-03-11,napkins,1
3489,2015-01-11,popcorn,1
4370,2015-05-27,pastry,1
1086,2015-09-26,margarine,1
4156,2015-12-13,butter milk,1
2310,2015-03-21,shopping bags,1
1073,2015-06-05,domestic eggs,1
4818,2015-01-07,sliced cheese,1
2724,2015-04-23,rolls/buns,1
2570,2015-07-29,long life bakery product,1
4495,2015-05-25,oil,1
1423,2015-02-26,shopping bags,1
3119,2016-06-28,candy,1
4015,2016-03-27,brown bread,1
2869,2016-04-29,yogurt,1
4814,2016-02-12,coffee,1
2978,2016-11-25,pip fruit,1
4789,2016-04-09,specialty cheese,1
2151,2016-08-03,soda,1
2390,2016-08-21,yogurt,1
3634,2016-12-02,bottled water,1
3394,2016-12-13,waffles,1
1874,2016-06-08,baking powder,1
4671,2016-08-01,rolls/buns,1
3647,2016-03-03,specialty chocolate,1
1275,2016-02-17,mustard,1
3306,2016-09-28,frozen vegetables,1
1087,2016-03-19,chocolate,1
3210,2016-12-23,whole milk,1
1136,2016-01-03,brown bread,1
3050,2016-06-21,pickled vegetables,1
4406,2016-02-01,artif. sweetener,1
4277,2016-08-09,soda,1
2500,2016-12-06,pickled vegetables,1
4704,2016-08-19,whole milk,1
4470,2016-12-23,red/blush wine,1
4747,2016-08-24,shopping bags,1
2550,2016-04-20,butter,1
4783,2016-10-10,kitchen towels,1
2117,2016-11-07,salt,1
4510,2016-09-03,shopping bags,1
4258,2016-12-11,candy,1
3535,2016-01-18,specialty chocolate,1
3095,2016-08-16,curd,1
4625,2016-04-07,bottled water,1
2014,2016-06-23,oil,1
1677,2016-12-09,prosecco,1
4743,2016-07-04,chocolate marshmallow,1
4212,2016-03-31,soft cheese,1
1087,2016-08-14,cake bar,1
3682,2016-10-12,waffles,1
2406,2016-03-10,pastry,1
3915,2016-01-21,bottled beer,1
1901,2016-05-04,chocolate,1
4992,2016-05-23,specialty bar,1
4308,2016-04-07,shopping bags,1
1566,2016-06-05,shopping bags,1
2839,2016-10-31,candy,1
4666,2016-10-19,shopping bags,1
2325,2016-04-16,jam,1
4238,2016-03-08,hygiene articles,1
1983,2016-05-20,processed cheese,1
4798,2016-11-21,yogurt,1
3703,2016-06-16,white bread,1
1456,2016-07-19,domestic eggs,1
3309,2016-09-02,frozen dessert,1
1983,2016-08-09,ice cream,1
2676,2016-04-07,white wine,1
1017,2016-09-30,shopping bags,1
3793,2016-08-07,newspapers,1
1609,2016-05-03,white wine,1
3459,2016-01-23,whole milk,1
1192,2016-01-09,fruit/vegetable juice,1
3044,2016-01-05,brown bread,1
3661,2016-11-27,shopping bags,1
1188,2016-01-09,soda,1
1865,2016-08-02,white bread,1
1692,2016-06-28,other vegetables,1
3577,2016-05-12,whipped/sour cream,1
4951,2016-03-13,seasonal products,1
1714,2016-08-02,soda,1
1610,2016-05-26,oil,1
4652,2016-04-08,pot plants,1
4020,2016-04-11,napkins,1
2633,2016-11-27,waffles,1
4305,2016-07-24,newspapers,1
2416,2016-02-15,bags,1
3124,2016-04-09,rolls/buns,1
1422,2016-05-31,rolls/buns,1
2101,2016-01-07,chocolate,1
2876,2016-10-30,fruit/vegetable juice,1
2684,2016-01-11,salt,1
2377,2016-04-16,mustard,1
2394,2016-02-17,meat spreads,1
4320,2016-01-13,butter,1
1009,2016-10-05,newspapers,1
1460,2016-01-13,napkins,1
1821,2016-04-20,misc. beverages,1
3182,2016-10-15,pastry,1
1526,2016-11-26,yogurt,1
2070,2016-07-16,soda,1
2534,2016-05-18,soda,1
3794,2016-04-28,soda,1
1405,2016-02-28,artif. sweetener,1
4544,2016-01-07,ketchup,1
2494,2016-06-10,yogurt,1
3322,2016-02-02,specialty bar,1
3655,2016-02-16,brown bread,1
2918,2016-04-08,napkins,1
2584,2016-03-31,shopping bags,1
2212,2016-04-16,salt,1
3176,2016-08-01,margarine,1
4564,2016-06-13,white bread,1
4556,2016-08-17,long life bakery product,1
4573,2016-10-10,margarine,1
2781,2016-04-10,chocolate,1
3316,2016-01-03,abrasive cleaner,1
1827,2016-05-02,cat food,1
4889,2016-02-03,bottled water,1
3548,2016-06-01,instant coffee,1
2736,2016-07-17,curd,1
4927,2016-10-19,whole milk,1
3214,2016-12-22,frozen meals,1
3275,2016-06-18,sugar,1
2909,2016-05-08,female sanitary products,1
4226,2016-12-06,frozen meals,1
1622,2016-03-11,soda,1
1395,2016-10-12,newspapers,1
2938,2016-06-06,whipped/sour cream,1
3674,2016-08-13,bottled water,1
2063,2016-11-08,sugar,1
4214,2016-10-07,rolls/buns,1
3042,2016-01-16,curd cheese,1
3877,2016-09-17,detergent,1
2168,2016-11-25,waffles,1
1503,2016-05-12,dishes,1
2769,2016-04-23,root vegetables,1
4933,2016-02-27,domestic eggs,1
3082,2016-05-22,bottled water,1
1422,2016-01-01,salty snack,1
3139,2016-02-26,abrasive cleaner,1
2200,2016-03-08,sugar,1
4670,2016-08-31,newspapers,1
2053,2016-09-21,rolls/buns,1
4847,2016-02-03,margarine,1
1185,2016-08-24,chocolate,1
4656,2016-12-25,newspapers,1
2741,2016-09-11,canned vegetables,1
2654,2016-08-17,coffee,1
2010,2016-12-19,waffles,1
1500,2015-09-26,pasta,1
3855,2015-07-15,specialty bar,1
2037,2015-05-05,napkins,1
4907,2015-02-01,bottled beer,1
2055,2015-12-14,newspapers,1
1133,2015-03-21,shopping bags,1
3099,2015-12-16,cream cheese,1
4261,2015-06-13,rolls/buns,1
2276,2015-07-25,fruit/vegetable juice,1
2584,2015-04-02,bottled beer,1
1544,2015-05-01,shopping bags,1
4416,2015-09-03,butter,1
3727,2015-05-02,beverages,1
1059,2015-06-14,cling film/bags,1
1999,2015-04-30,cream cheese,1
2584,2015-06-19,flower (seeds),1
3528,2015-09-07,salty snack,1
3782,2015-04-25,rolls/buns,1
4453,2015-03-20,napkins,1
1881,2015-02-15,frozen dessert,1
4122,2015-10-20,bottled water,1
4874,2015-02-21,bottled water,1
1410,2015-02-07,soups,1
3357,2015-05-19,hygiene articles,1
1554,2015-10-27,brown bread,1
1652,2015-05-05,semi-finished bread,1
4251,2015-07-01,rolls/buns,1
4316,2015-05-03,soda,1
1491,2015-08-04,pickled vegetables,1
1522,2015-10-11,napkins,1
1927,2015-06-20,flour,1
3668,2015-10-24,rolls/buns,1
4385,2015-08-05,abrasive cleaner,1
3005,2015-11-26,margarine,1
2132,2015-01-24,chocolate,1
2484,2015-07-16,waffles,1
2264,2015-07-22,dish cleaner,1
3045,2015-08-16,chewing gum,1
4297,2015-05-30,brown bread,1
1050,2015-05-30,cat food,1
3718,2015-07-07,hygiene articles,1
1423,2015-10-13,syrup,1
1071,2015-09-26,fruit/vegetable juice,1
1399,2015-04-05,softener,1
2892,2015-08-19,coffee,1
2396,2015-08-19,margarine,1
3663,2015-01-02,roll products,1
4139,2015-03-25,bottled water,1
4044,2015-07-08,semi-finished bread,1
3639,2015-01-20,hygiene articles,1
1753,2015-10-03,sliced cheese,1
1835,2015-07-08,rice,1
1783,2015-02-14,misc. beverages,1
3863,2015-09-01,shopping bags,1
1229,2015-09-03,frozen potato products,1
2470,2015-05-01,red/blush wine,1
1828,2015-01-06,rolls/buns,1
3360,2015-04-12,candles,1
4690,2015-03-06,sliced cheese,1
4814,2015-01-08,hygiene articles,1
3099,2015-02-10,frozen dessert,1
3961,2015-06-23,bottled water,1
1948,2015-11-02,pastry,1
4414,2015-10-15,bottled water,1
2906,2015-11-13,bottled beer,1
2017,2015-10-07,seasonal products,1
2086,2015-06-18,detergent,1
3082,2015-11-10,pickled vegetables,1
4574,2015-05-01,bottled water,1
3696,2015-04-05,frozen vegetables,1
1653,2015-04-23,flour,1
2930,2015-04-03,coffee,1
3602,2015-10-07,margarine,1
1103,2015-07-28,tea,1
3223,2015-08-06,liquor,1
4788,2015-09-09,shopping bags,1
3358,2015-10-22,chocolate,1
4133,2015-02-02,soda,1
4160,2015-07-10,dish cleaner,1
2080,2015-07-23,long life bakery product,1
1877,2015-06-22,waffles,1
2243,2015-10-01,candles,1
2738,2015-01-16,sugar,1
3869,2015-08-12,chocolate,1
2924,2015-05-26,shopping bags,1
4613,2015-10-04,newspapers,1
3421,2015-10-18,organic products,1
4764,2015-08-28,whipped/sour cream,1
4800,2015-10-27,cat food,1
1288,2015-08-20,napkins,1
2194,2015-06-06,soda,1
2072,2015-08-12,yogurt,1
2950,2015-02-03,long life bakery product,1
1681,2015-07-06,bottled water,1
3957,2015-07-20,bottled water,1
1004,2015-10-13,rolls/buns,1
4048,2015-04-12,rolls/buns,1
2309,2015-04-17,newspapers,1
3238,2015-02-06,newspapers,1
3613,2015-10-20,flour,1
1716,2015-08-11,bottled water,1
3669,2015-06-25,shopping bags,1
4806,2015-09-13,domestic eggs,1
1434,2015-11-13,candles,1
3977,2015-02-01,frozen meals,1
4086,2015-01-14,napkins,1
3357,2015-06-22,mustard,1
2159,2015-10-08,sugar,1
2984,2015-09-25,fruit/vegetable juice,1
1351,2015-01-15,coffee,1
1359,2015-05-29,newspapers,1
3636,2015-08-10,sliced cheese,1
3783,2015-04-11,ready soups,1
2807,2015-06-02,rolls/buns,1
3960,2015-02-15,rolls/buns,1
4233,2015-06-23,whole milk,1
3683,2015-10-05,hard cheese,1
4838,2015-09-07,yogurt,1
2779,2015-01-21,abrasive cleaner,1
4297,2015-03-02,shopping bags,1
1258,2015-08-09,whipped/sour cream,1
2755,2015-11-25,chocolate,1
2340,2015-01-17,red/blush wine,1
1690,2015-05-09,curd cheese,1
2592,2015-09-08,shopping bags,1
2952,2015-01-12,newspapers,1
3246,2015-12-25,pastry,1
1900,2015-03-15,long life bakery product,1
3414,2015-05-22,napkins,1
1153,2015-08-10,ready soups,1
1751,2015-09-04,oil,1
2499,2015-11-01,shopping bags,1
2355,2015-02-19,pot plants,1
3660,2015-09-21,yogurt,1
2760,2015-06-20,pot plants,1
1028,2015-04-24,bottled water,1
4657,2015-04-03,soda,1
1569,2015-03-09,fruit/vegetable juice,1
3737,2015-07-06,brown bread,1
3462,2015-10-01,bottled beer,1
2921,2015-11-18,cream cheese,1
1111,2015-03-03,UHT-milk,1
1261,2015-10-06,flower (seeds),1
1572,2015-03-31,white bread,1
1811,2015-06-02,pastry,1
3287,2015-11-12,cleaner,1
1020,2015-07-19,yogurt,1
2374,2015-09-16,artif. sweetener,1
2252,2015-03-10,seasonal products,1
3289,2015-03-21,fruit/vegetable juice,1
1312,2015-11-12,soft cheese,1
1045,2015-01-12,yogurt,1
1275,2015-01-18,butter milk,1
4241,2015-10-02,pot plants,1
1116,2015-06-22,soda,1
1356,2015-08-17,shopping bags,1
2354,2015-01-06,white bread,1
4045,2015-07-30,whipped/sour cream,1
3189,2015-04-16,dental care,1
3515,2015-05-31,canned beer,1
1169,2015-01-25,white bread,1
2299,2015-08-04,yogurt,1
3539,2015-11-07,pastry,1
2389,2015-06-06,UHT-milk,1
1487,2015-11-02,fruit/vegetable juice,1
4698,2015-01-20,white bread,1
3335,2015-09-05,long life bakery product,1
1065,2015-01-14,rum,1
4763,2015-02-27,pickled vegetables,1
2879,2015-06-27,artif. sweetener,1
1451,2015-08-28,processed cheese,1
1947,2015-01-07,white bread,1
4364,2015-04-13,coffee,1
4477,2015-10-14,dessert,1
1150,2015-09-06,bottled water,1
2873,2015-05-23,newspapers,1
3040,2015-10-11,white bread,1
4862,2015-06-08,Instant food products,1
2795,2015-06-27,fruit/vegetable juice,1
2254,2015-01-30,napkins,1
2066,2015-12-29,pastry,1
3180,2015-11-09,margarine,1
1205,2015-08-12,curd,1
4040,2015-11-14,chocolate,1
4760,2015-10-16,bottled water,1
2357,2015-06-05,whipped/sour cream,1
1507,2015-05-24,fruit/vegetable juice,1
1870,2015-06-10,rolls/buns,1
3900,2015-08-05,pudding powder,1
3627,2015-07-06,brandy,1
2098,2015-08-02,canned beer,1
2242,2015-04-27,liquor (appetizer),1
3444,2015-01-07,rice,1
2437,2015-06-24,fruit/vegetable juice,1
2267,2015-06-10,hygiene articles,1
3930,2015-05-31,pastry,1
1964,2015-03-18,hard cheese,1
4362,2015-01-14,fruit/vegetable juice,1
2339,2015-05-20,baking powder,1
1663,2015-02-24,rolls/buns,1
2384,2015-01-14,tropical fruit,1
3013,2015-04-19,pastry,1
3765,2015-04-01,bottled beer,1
1446,2015-05-07,curd,1
2135,2015-02-15,salty snack,1
4872,2015-06-01,soda,1
4817,2015-05-14,salty snack,1
2571,2015-07-07,yogurt,1
4338,2015-07-07,frozen dessert,1
2760,2015-04-01,long life bakery product,1
4564,2015-10-11,yogurt,1
1862,2015-05-21,cookware,1
4155,2015-09-10,Instant food products,1
2965,2015-01-04,cat food,1
4854,2015-01-12,sugar,1
3349,2015-01-18,other vegetables,1
3416,2015-04-05,canned vegetables,1
1466,2015-08-23,bottled water,1
